bill_id,,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,senate_probabilities,senate_predictions
S. ,40,Commission to Study and Develop Reparation Proposals for African Americans Act,,118,D,NJ,24,23,0,1,1,"Civil Rights and Liberties, Minority Issues",Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/40,0.24%,0
S. ,39,Let's Get to Work Act of 2023," <p><b>Let's Get to Work Act of 2023</b></p> <p>This bill modifies and expands work requirements under the Supplemental Nutrition Assistance Program (SNAP) and certain housing programs of the Department of Housing and Urban Development (HUD).</p> <p>Specifically, the bill repeals the temporary suspension of work requirements due to COVID-19 that allowed participants who would have lost eligibility due to such requirements to continue to receive SNAP benefits. It also expands work requirements under SNAP to apply to all able-bodied adults receiving benefits who are under the age of 60 (currently 50) as well as to individuals who have children over the age of 6. The bill exempts from work requirements an individual who is responsible for a dependent and married to, and resides with, an individual who is in compliance with the work requirements. The bill terminates a state's authority to provide exemptions to individuals who do not meet work requirements.</p> <p>Additionally, the bill establishes work requirements for families residing in public housing by applying SNAP work requirements to the HUD public housing and tenant-based rental assistance (voucher) programs.</p>",118,R,FL,0,0,0,0,1,Agriculture and Food,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/39,0.24%,0
S. ,38,Veteran Entrepreneurship Training Act of 2023," <p><b>Veteran Entrepreneurship Training Act of 2023</b></p> <p>This bill&nbsp;provides statutory authority for&nbsp;the Boots to Business Program, which provides entrepreneurship training to individuals including veterans and active members of the Armed Forces,&nbsp;to be administered by the Small Business Administration.</p>",118,D,IL,1,0,1,0,1,Commerce,Senate - Small Business and Entrepreneurship,https://www.congress.gov/bill/118th-congress/senate-bill/38,0.24%,0
S. ,37,Witness Security and Protection Grant Program Act of 2023," <p><strong></strong><b>Witness Security and Protection Grant Program Act of 2023 </b></p> <p> This bill directs the Department of Justice to award competitive matching grants to state, local, and tribal governments to establish or maintain witness protection programs in cases involving (1) a homicide, serious violent felony, or serious drug offense; or (2) gangs or organized crime.</p>",118,D,MD,1,1,0,0,1,Drug trafficking and controlled substances,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/37,0.24%,0
S. ,36,Agility in Manufacturing Preparedness Act of 2023, <p><strong>Agility in Manufacturing Preparedness Act of 2023</strong></p> <p>This bill requires the Department of Health and Human Services (HHS) to seek to contract with the National Institute for Innovation in Manufacturing Biopharmaceuticals to assess and make recommendations concerning U.S. capabilities for biopharmaceutical manufacturing and related matters. HHS must coordinate with the Biomedical Advanced Research and Development Authority on this contract.</p>,118,R,FL,1,1,0,0,1,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/36,0.54%,0
S. ,35,New Parents Act of 2023,,118,R,FL,1,0,1,0,1,Social Welfare,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/35,0.24%,0
S. ,34,Facilitating the Reshoring of Energy Grid Component Manufacturing Act of 2023,,118,R,FL,0,0,0,0,1,Energy,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/34,0.24%,0
S. ,33,MMEDS Act of 2023," <p><b>Medical Manufacturing, Economic Development, and Sustainability Act of 2023 or the MMEDS Act of 2023</b></p> <p>This bill provides incentives for relocating medical manufacturing facilities in the United States and for manufacturing medical products (i.e., drugs and devices) in economically distressed zones. Specifically, the bill allows a income tax credit for 40% of the sum of wages paid in a medical product manufacturing economically distressed zone, employee fringe benefit expenses, and depreciation and amortization allowances with respect to qualified medical product manufacturing facility property, and a credit for economically distressed zone products and services acquired by domestic medical product manufacturers..</p> <p>The bill also directs the Department of Health and Human Services to study the extent to which the health of aging individuals and vulnerable populations have been disproportionately harmed by the COVID-19 (i.e., coronavirus disease 2019) pandemic and prior epidemics and pandemics.</p>",118,R,FL,0,0,0,0,1,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/33,0.24%,0
S. ,32,Choice in Affordable Housing Act of 2023,,118,D,DE,5,2,3,0,1,Indian social and development programs,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/32,0.24%,0
S. ,31,SPR Act," <p><b>Strategic Production Response Act or the SPR Act</b></p> <p>This bill limits the drawdown of petroleum in the Strategic Petroleum Reserve (SPR) until the Department of Interior issues a plan or updates a previously issued plan to increase the production of oil and gas on federal land. However, Interior may drawdown petroleum in the SPR if there is a severe energy supply interruption. The bill defines <i>federal land</i> to (1) include Outer Continental Shelf land; and (2) exclude land otherwise not available for oil and gas development within the National Park System, the National Wildlife Refuge System, the National Wilderness Preservation System, a National Marine Sanctuary, or Indian land. </p>",118,R,WY,13,0,13,0,1,Energy,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/31,0.24%,0
S. ,30,Fiscal Year 2023 Veterans Affairs Major Medical Facility Authorization Act, <p><b>Fiscal Year 2023 Veterans Affairs Major Medical Facility Authorization Act</b></p> <p>This bill authorizes the Department of Veterans Affairs to carry out specified major medical facility projects during FY2023. The bill also indicates the maximum amount that can be spent on each project.</p>,118,D,MT,1,0,1,0,1,Armed Forces and National Security,Senate - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/30,19.95%,0
S. ,29,AMERICANS Act,,118,R,TX,20,0,20,0,1,Armed Forces and National Security,Senate - Armed Services,https://www.congress.gov/bill/118th-congress/senate-bill/29,0.25%,0
S. ,28,Restaurant Revitalization Tax Credit Act," <p><strong>Restaurant Revitalization Tax Credit Act </strong></p> <p>This bill allows certain restaurants affected by the COVID-19 pandemic a credit against payroll tax liability up to 100% of the wages paid to their employees, not to exceed $25,000 in any calendar quarter.</p>",118,D,MD,4,4,0,0,1,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/28,0.25%,0
S. ,27,Focus on the Mission Act of 2023, <p><b>Focus on the Mission Act of 2023</b></p> <p>This bill prohibits the Department of Defense from requiring the recipient of a federal contract to provide a greenhouse gas inventory or to provide any other report on greenhouse gas emissions.</p>,118,R,ND,31,0,31,0,1,Armed Forces and National Security,Senate - Armed Services,https://www.congress.gov/bill/118th-congress/senate-bill/27,0.24%,0
S. ,26,SNOOP Act of 2023," <p><strong>Stop the Nosy Obsession with Online Payments Act of 2023 or the SNOOP Act of 2023</strong></p> <p>This bill modifies requirements for third party settlement organizations to eliminate their reporting requirement with respect to the transactions of their participating payees unless they have earned more than $20,000 on more than 200 separate transactions in an applicable tax period. A <em>third party settlement organization</em> is the central organization that has the contractual obligation to make payments to participating payees (generally, a merchant or business) in a third party payment network.</p> <p>This reverses a provision in the American Rescue Plan Act of 2021 that lowered the reporting threshold to $600 with no minimum on the number of transactions.</p>",118,R,TN,9,0,9,0,1,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/26,0.24%,0
